ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
16384,0,1,14898.4,745.925,20,74555.1,745.925,746.927,158.752,158.752,#FF0000,0.1,-828.714
16385,0,1,18472.4,840.662,22,74553.9,840.744,841.764,165.222,165.222,#FF0000,0.1,-702.933
16386,0,1,17269.4,720.566,24,74537.5,720.591,721.543,186.27,186.27,#FF0000,0.1,-404.508
16387,0,1,7367.25,670.757,11,74532.3,670.657,671.86,144.124,144.124,#FF0000,0.1,-1022.21
16388,0,1,3846.49,770.306,5,74530.6,770.206,771.81,151.034,151.034,#FF0000,0.1,-622.285
16389,0,1,7266.88,727.695,10,74530.2,727.595,728.898,163.994,163.994,#FF0000,0.1,-754.37
16390,0,2,21087,728.146,29,113821,728.219,729.075,174.348,179.642,#FF0000,0.1,-133.883
16390,0,1,21087,703.908,30,74527.9,703.975,704.81,167.178,167.178,#FF0000,0.1,-133.883
16391,0,1,5507.24,787.755,7,74526.1,787.655,789.144,148.863,148.863,#FF0000,0.1,-759.679
16391,0,1,5507.24,689.412,8,40139.8,689.312,690.639,150.642,150.642,#FF0000,0.1,-759.679
16392,0,1,16253.1,707.663,23,74498.5,707.694,708.635,163.994,163.994,#FF0000,0.1,-371.187
16393,0,1,2506.52,836.513,3,74490.5,836.413,838.284,154.66,154.66,#FF0000,0.1,-356.117
16394,0,3,13060.9,817.313,16,154387,817.338,818.478,160.465,173.693,#FF0000,0.1,-430.75
16395,0,1,18032.4,902.629,20,74484.9,902.679,903.781,177.652,177.652,#FF0000,0.1,-570.904
16395,0,1,18032.4,785.026,23,44194.4,785.057,786.041,164.584,164.584,#FF0000,0.1,-570.904
16395,0,1,18032.4,722.305,25,32250.1,722.325,723.247,173.693,173.693,#FF0000,0.1,-570.904
16395,0,1,18032.4,668.875,27,25830.9,668.887,669.755,184.943,184.943,#FF0000,0.1,-570.904
16396,0,1,4001.72,801.351,5,74456.7,801.251,802.854,151.955,151.955,#FF0000,0.1,-411.33
16397,0,1,12433.4,593.073,21,74449.3,593.069,593.937,6.21933,6.21933,#FF0000,0.1,-367.049
16398,0,1,24278.6,838.202,29,74446.2,838.31,839.235,167.178,167.178,#FF0000,0.1,-694.555
16399,0,1,17654.2,803.473,22,74439.2,803.509,804.529,165.883,165.883,#FF0000,0.1,-372.393
16400,0,1,20953.6,874.075,24,74437.6,874.184,875.178,164.584,164.584,#FF0000,0.1,-375.013
16401,0,1,20377.3,927.249,22,34336.4,927.331,928.397,179.642,179.642,#FF0000,0.1,-180.984
16401,0,1,20377.3,755.723,27,74427.8,755.771,756.677,175.005,175.005,#FF0000,0.1,-180.984
16401,0,1,20377.3,728.769,28,66985.7,728.812,729.692,165.222,165.222,#FF0000,0.1,-180.984
16401,0,1,20377.3,703.673,29,72584.8,703.712,704.568,163.994,163.994,#FF0000,0.1,-180.984
16402,0,3,1642.42,411.612,4,118340,411.512,412.714,93.2987,95.2833,#FF0000,0.1,-557.022
16403,0,1,17973.7,782.474,23,74412.5,782.505,783.489,122.242,122.242,#FF0000,0.1,-436.06
16404,0,1,11820.1,696.307,17,74405.3,696.266,697.291,159.34,159.34,#FF0000,0.1,-539.09
16405,0,1,23667.1,817.114,29,74404,817.221,818.113,162.752,162.752,#FF0000,0.1,-702.514
16406,0,1,15459.3,814.655,19,56763.6,814.714,815.758,171.773,171.773,#FF0000,0.1,-617.991
16406,0,2,15459.3,773.973,20,104273,774.023,775.025,166.538,171.112,#FF0000,0.1,-617.991
16406,0,1,15459.3,703.703,22,74385.6,703.74,704.669,168.462,168.462,#FF0000,0.1,-617.991
16407,0,1,8516.6,656.13,13,74376,656.03,657.156,151.476,151.476,#FF0000,0.1,-690.19
16408,0,1,18311,763.967,24,23610.8,764.035,764.945,179.642,179.642,#FF0000,0.1,-856.65
16408,0,1,18311,705.278,26,74357.5,705.332,706.188,189.558,189.558,#FF0000,0.1,-856.65
16409,0,1,5104.63,851.78,6,74344.5,851.68,853.383,145.09,145.09,#FF0000,0.1,-630.451
16410,0,1,11551.7,826.126,14,74330,826.097,827.3,142.656,142.656,#FF0000,0.1,-781.561
16411,0,1,18815.8,697.889,27,74325.6,697.938,698.806,187.59,187.59,#FF0000,0.1,-606.751
16412,0,1,3313.28,829.328,4,74308.8,829.228,830.931,124.599,124.599,#FF0000,0.1,-695.898
16413,0,1,5517.11,789.166,7,74286.5,789.066,790.554,150.642,150.642,#FF0000,0.1,-1034.21
16414,0,1,4756.56,793.767,6,74285.5,793.667,795.203,147.942,147.942,#FF0000,0.1,-791.866
16415,0,1,2502.2,626.558,4,74276.4,626.458,627.911,153.403,153.403,#FF0000,0.1,-774.727
16416,0,1,902.605,903.612,1,74275.3,903.512,906.72,141.855,141.855,#FF0000,0.1,-346.387
16417,0,1,18986.8,864.043,22,74271.9,864.126,865.146,162.752,162.752,#FF0000,0.1,-771.525
16418,0,1,12259.2,818.289,15,74264.2,818.256,819.458,160.465,160.465,#FF0000,0.1,-430.352
16419,0,1,18241.4,730.662,25,74261,730.722,731.604,175.005,175.005,#FF0000,0.1,-400.459
16420,0,1,5378.38,769.348,7,53278,769.248,770.736,146.762,146.762,#FF0000,0.1,-234.226
16420,0,1,5378.38,673.305,8,74259.7,673.205,674.533,153.403,153.403,#FF0000,0.1,-234.226
16421,0,1,23016,768.209,30,74253.2,768.276,769.178,188.242,188.242,#FF0000,0.1,-656.093
16422,0,1,4980.98,997.203,5,74249.5,997.103,998.907,122.242,122.242,#FF0000,0.1,-393.104
16423,0,1,19604.7,817.871,24,69376.1,817.938,818.931,165.222,165.222,#FF0000,0.1,-1620.12
16423,0,1,19604.7,727.108,27,74225.9,727.157,728.062,157.618,157.618,#FF0000,0.1,-1620.12
16424,0,1,3829.09,958.279,4,74200.1,958.179,960.134,148.479,148.479,#FF0000,0.1,-348.055
16425,0,1,12414.6,828.647,15,74199.2,828.613,829.816,152.899,152.899,#FF0000,0.1,-1305.35
16426,0,1,23220,775.006,30,74194.3,775.073,775.975,164.584,164.584,#FF0000,0.1,-421.916
16427,0,1,4980.78,831.137,6,74186.9,831.037,832.573,151.034,151.034,#FF0000,0.1,-768.472
16428,0,2,16316.9,907.502,18,84642.5,907.569,908.716,165.222,172.383,#FF0000,0.1,-913.541
16428,0,1,16316.9,859.792,19,74170.6,859.85,860.947,156.76,156.76,#FF0000,0.1,-913.541
16429,0,1,2080.89,1041.45,2,74159.2,1041.35,1044.06,144.124,144.124,#FF0000,0.1,-413.473
16430,0,1,3885.87,778.181,5,74151,778.081,779.685,154.66,154.66,#FF0000,0.1,-349.614
16431,0,1,13572.3,1132.03,12,74147.1,1132.1,1133.55,168.462,168.462,#FF0000,0.1,-1353.83
16432,0,1,1768.56,885.288,2,74141.8,885.188,887.392,112.459,112.459,#FF0000,0.1,-550.445
16433,0,1,20243.6,779.608,26,74107.6,779.662,780.595,172.383,172.383,#FF0000,0.1,-699.105
16434,0,1,17009.1,810.966,21,74089.6,811.009,812.021,165.222,165.222,#FF0000,0.1,-1177.54
16435,0,1,1034.22,1035.22,1,74085.5,1035.12,1038.33,143.708,143.708,#FF0000,0.1,-458.021
16436,0,1,13347.5,954.403,14,74079,954.446,955.72,150.256,150.256,#FF0000,0.1,-476.965
16437,0,1,21580.5,720.357,30,74072.6,720.424,721.259,188.9,188.9,#FF0000,0.1,-458.508
16438,0,1,2783.63,464.946,6,74072.2,464.846,466.049,0.8705,0.8705,#FF0000,0.1,-578.348
16439,0,1,4276.81,856.369,5,74058.8,856.269,857.872,141.855,141.855,#FF0000,0.1,-357.797
16440,0,1,23419.6,868.399,27,46990.2,868.522,869.464,178.978,178.978,#FF0000,0.1,-841.896
16440,0,1,23419.6,837.421,28,74049.3,837.536,838.452,171.773,171.773,#FF0000,0.1,-841.896
16440,0,1,23419.6,781.66,30,68699.5,781.76,782.629,167.833,167.833,#FF0000,0.1,-841.896
16441,0,1,1271.04,1272.04,1,74037.6,1271.94,1275.15,147.942,147.942,#FF0000,0.1,-342.819
16442,0,1,20887.9,909.178,23,73991.2,909.296,910.324,159.882,159.882,#FF0000,0.1,-1194.95
16443,0,1,5088.42,727.924,7,73970.2,727.824,729.313,144.124,144.124,#FF0000,0.1,-605.816
16444,0,1,21875.5,912.487,24,73968.1,912.596,913.631,160.465,160.465,#FF0000,0.1,-731.393
16445,0,1,7742.76,775.283,10,73958.2,775.183,776.486,142.32,142.32,#FF0000,0.1,-424.846
16446,0,1,10216.9,929.812,11,44935.2,929.803,931.188,121.783,121.783,#FF0000,0.1,-47.3976
16446,0,1,10216.9,852.412,12,73957.8,852.395,853.681,121.783,121.783,#FF0000,0.1,-47.3976
16446,0,1,10216.9,786.919,13,67859.1,786.896,788.099,121.783,121.783,#FF0000,0.1,-47.3976
16447,0,1,521.64,522.647,1,73956.4,522.547,524.753,124.599,124.599,#FF0000,0.1,-340.601
16448,0,3,12313.5,880.543,14,181312,880.514,881.788,160.916,173.038,#FF0000,0.1,-390.654
16448,0,1,12313.5,770.601,16,40273.3,770.563,771.703,160.465,160.465,#FF0000,0.1,-390.654
16449,0,1,24990.7,862.754,29,73954.5,862.862,863.788,164.584,164.584,#FF0000,0.1,-432.578
16450,0,1,3959.61,792.929,5,73939,792.829,794.433,148.479,148.479,#FF0000,0.1,-358.512
16451,0,1,17457.9,873.902,20,73929,873.952,875.054,165.883,165.883,#FF0000,0.1,-356.82
16452,0,1,2533.77,1267.89,2,73912.9,1267.79,1270.5,148.863,148.863,#FF0000,0.1,-351.744
16453,0,1,23420,901.776,26,73911.6,901.907,902.878,162.752,162.752,#FF0000,0.1,-482.574
16454,0,1,13102.2,819.895,16,73872.9,819.921,821.06,154.216,154.216,#FF0000,0.1,-384.163
16455,0,1,621.857,622.864,1,73828.4,622.764,624.97,144.513,144.513,#FF0000,0.1,-358.308
16456,0,1,24882.3,1132.02,22,73810.6,1132.19,1133.35,171.112,171.112,#FF0000,0.1,-463.016
16456,0,1,24882.3,830.416,30,68022.9,830.516,831.418,169.123,169.123,#FF0000,0.1,-463.016
16457,0,1,13172.4,941.891,14,73789.6,941.934,943.208,163.994,163.994,#FF0000,0.1,-736.179
16457,0,1,13172.4,732.806,18,49646.7,732.817,733.852,169.787,169.787,#FF0000,0.1,-736.179
16458,0,1,14141.9,832.882,17,73776.1,832.9,834.044,149.389,149.389,#FF0000,0.1,-520.645
16459,0,1,16707.6,880.355,19,73762.8,880.413,881.51,162.151,162.151,#FF0000,0.1,-433.317
16460,0,1,4355.11,726.859,6,73751.5,726.759,728.129,155.172,155.172,#FF0000,0.1,-374.191
16461,0,1,4844.64,808.447,6,73745.5,808.347,809.883,0.8705,0.8705,#FF0000,0.1,-370.447
16462,0,1,2409.89,804.303,3,73736.2,804.203,806.073,147.942,147.942,#FF0000,0.1,-377.075
16463,0,1,19916.6,866.948,23,73735.4,867.023,868.051,176.99,176.99,#FF0000,0.1,-1329.19
16464,0,1,6195.2,1033.54,6,73713.9,1033.44,1035.31,152.899,152.899,#FF0000,0.1,-363.937
16464,0,1,6195.2,775.407,8,69346.8,775.307,776.76,148.479,148.479,#FF0000,0.1,-363.937
16465,0,1,2841.11,1421.56,2,73694.1,1421.46,1424.67,154.216,154.216,#FF0000,0.1,-367.659
16466,0,1,7694.23,770.43,10,73689,770.33,771.632,151.476,151.476,#FF0000,0.1,-494.784
16467,0,1,20993.8,840.758,25,32632.6,840.859,841.82,186.928,186.928,#FF0000,0.1,-692.359
16467,0,1,20993.8,808.46,26,73661.1,808.553,809.485,189.558,189.558,#FF0000,0.1,-692.359
16467,0,1,20993.8,724.93,29,44758.3,725.003,725.86,188.242,188.242,#FF0000,0.1,-692.359
16468,0,1,2824.13,565.833,5,73656.1,565.733,567.136,148.863,148.863,#FF0000,0.1,-704.388
16469,0,1,20502.5,707.989,29,73655.9,708.027,708.884,173.693,173.693,#FF0000,0.1,-713.082
16470,0,1,8433.84,844.391,10,73649.7,844.291,845.694,154.66,154.66,#FF0000,0.1,-1015.76
16471,0,1,9722.4,649.167,15,73633.8,649.134,650.136,11.3588,11.3588,#FF0000,0.1,-445.19
16472,0,1,10770.2,898.523,12,73619.2,898.506,899.792,122.242,122.242,#FF0000,0.1,-437.94
16473,0,1,21703.1,804.826,27,50236.1,804.912,805.817,185.607,185.607,#FF0000,0.1,-416.48
16473,0,2,21703.1,776.118,28,95750.5,776.198,777.078,171.773,176.99,#FF0000,0.1,-416.48
16473,0,1,21703.1,749.391,29,73612,749.463,750.32,171.773,171.773,#FF0000,0.1,-416.48
16474,0,1,5391.08,899.521,6,70996.7,899.421,901.125,153.403,153.403,#FF0000,0.1,-391.812
16474,0,1,5391.08,771.162,7,73593.4,771.062,772.551,148.863,148.863,#FF0000,0.1,-391.812
16475,0,1,4697.71,783.96,6,73589.7,783.86,785.396,147.551,147.551,#FF0000,0.1,-413.595
16476,0,1,4545.59,1137.4,4,73583.7,1137.3,1139.51,147.151,147.151,#FF0000,0.1,-447.913
16477,0,7,1041.05,521.531,2,406694,521.431,523.135,41.7045,48.323,#FF0000,0.1,-371.578
16478,0,1,4281.93,857.393,5,73563.4,857.293,858.897,151.034,151.034,#FF0000,0.1,-407.648
16479,0,1,11676.4,899.188,13,30720.6,899.165,900.445,173.693,173.693,#FF0000,0.1,-480.327
16479,0,2,11676.4,730.779,16,116284,730.742,731.819,171.773,180.975,#FF0000,0.1,-480.327
16480,0,1,20380.6,816.231,25,73539.7,816.291,817.253,164.584,164.584,#FF0000,0.1,-369.441
16481,0,1,2135.22,1068.62,2,73515.6,1068.52,1071.22,142.656,142.656,#FF0000,0.1,-350.314
16482,0,1,1719.28,860.649,2,73504.3,860.549,862.754,147.151,147.151,#FF0000,0.1,-349.403
16483,0,1,3522.42,881.611,4,73480.4,881.511,883.466,153.761,153.761,#FF0000,0.1,-1023.13
16484,0,1,9366.25,937.633,10,73472.5,937.633,939.036,159.34,159.34,#FF0000,0.1,-735.724
16485,0,1,2475.65,826.225,3,73468.5,826.125,827.996,149.389,149.389,#FF0000,0.1,-350.642
16486,0,1,13037.1,725.29,18,73441.1,725.301,726.336,154.216,154.216,#FF0000,0.1,-1183.54
16487,0,1,1033.58,1034.59,1,73383.8,1034.49,1037.7,148.863,148.863,#FF0000,0.1,-350.167
16488,0,1,3373.43,675.693,5,73326.6,675.593,676.995,142.656,142.656,#FF0000,0.1,-415.237
16489,0,1,3227.76,807.947,4,73317.8,807.847,809.55,152.899,152.899,#FF0000,0.1,-901.321
16490,0,1,26729.4,1029.06,26,73310.1,1029.23,1030.28,186.27,186.27,#FF0000,0.1,-618.839
16491,0,1,13181,879.742,15,73309.1,879.776,880.978,157.618,157.618,#FF0000,0.1,-390.623
16492,0,1,3617.72,905.438,4,73302.1,905.338,907.292,151.476,151.476,#FF0000,0.1,-420.765
16493,0,1,7644.5,850.396,9,30438.8,850.296,851.721,163.354,163.354,#FF0000,0.1,-408.129
16493,0,1,7644.5,695.962,11,73299.4,695.862,697.064,155.172,155.172,#FF0000,0.1,-408.129
16494,0,1,5054.11,843.359,6,73271.9,843.259,844.795,153.403,153.403,#FF0000,0.1,-614.316
16495,0,1,16431.9,865.842,19,73264.4,865.9,866.997,167.833,167.833,#FF0000,0.1,-375.856
16496,0,9,6193.88,620.396,10,195958,620.296,621.498,10.0752,32.4703,#FF0000,0.1,-315.154
16496,0,5,6193.88,564.088,11,190942,563.988,565.099,4.36067,39.7305,#FF0000,0.1,-315.154
16497,0,1,1428.67,1429.68,1,73246.3,1429.58,1432.79,146.422,146.422,#FF0000,0.1,-344.955
16498,0,1,7204.98,1030.29,7,73222.9,1030.19,1031.97,163.354,163.354,#FF0000,0.1,-875.909
16498,0,1,7204.98,721.506,10,37213.7,721.406,722.708,171.112,171.112,#FF0000,0.1,-875.909
16499,0,1,8575.33,858.54,10,73207.8,858.44,859.843,155.691,155.691,#FF0000,0.1,-257.462
16499,0,1,8575.33,660.648,13,58252.5,660.548,661.673,157.618,157.618,#FF0000,0.1,-257.462
16500,0,1,18533.4,806.806,23,73198.1,806.88,807.865,178.315,178.315,#FF0000,0.1,-1069.46
16501,0,1,15417.6,857.539,18,37661.3,857.55,858.697,185.607,185.607,#FF0000,0.1,-489.781
16501,0,1,15417.6,812.458,19,73190.1,812.464,813.56,188.9,188.9,#FF0000,0.1,-489.781
16501,0,1,15417.6,771.885,20,31576.4,771.886,772.938,183.625,183.625,#FF0000,0.1,-489.781
16502,0,1,10866.3,906.533,12,73183.8,906.516,907.886,169.787,169.787,#FF0000,0.1,-356.764
16502,0,1,10866.3,836.877,13,44616.5,836.854,838.133,175.005,175.005,#FF0000,0.1,-356.764
16503,0,1,21831.4,728.72,30,73178.4,728.788,729.656,173.693,173.693,#FF0000,0.1,-359.063
16504,0,1,3812.17,954.049,4,73156.4,953.949,955.903,119.724,119.724,#FF0000,0.1,-747.117
16505,0,1,4752.13,951.433,5,73149,951.333,953.137,153.761,153.761,#FF0000,0.1,-725.664
16506,0,1,16421,822.058,20,73138.8,822.108,823.16,158.752,158.752,#FF0000,0.1,-452.3
16507,0,1,24683.6,950.378,26,73130.6,950.51,951.519,172.383,172.383,#FF0000,0.1,-780.409
16508,0,1,3119.83,624.973,5,73107.8,624.873,626.276,143.003,143.003,#FF0000,0.1,-703.848
16509,0,1,15056,837.453,18,73104.7,837.464,838.555,175.005,175.005,#FF0000,0.1,-701.91
16510,0,1,2098.71,1050.36,2,73099.4,1050.26,1052.97,142.656,142.656,#FF0000,0.1,-377.379
16511,0,1,22994.1,767.476,30,73091.1,767.543,768.444,162.752,162.752,#FF0000,0.1,-433.783
16512,0,1,12415.8,1035.65,12,73087.5,1035.64,1037.09,170.45,170.45,#FF0000,0.1,-354.435
16513,0,1,10118.5,1125.29,9,48071.4,1125.3,1126.95,169.787,169.787,#FF0000,0.1,-377.922
16513,0,1,10118.5,779.355,13,73074.8,779.332,780.535,160.465,160.465,#FF0000,0.1,-377.922
16514,0,1,5093.73,728.683,7,73061.8,728.583,730.072,149.389,149.389,#FF0000,0.1,-601.896
16515,0,1,18542.3,843.838,22,73056.6,843.92,844.94,169.787,169.787,#FF0000,0.1,-633.285
16516,0,1,3123.82,781.963,4,73055.6,781.863,783.567,145.09,145.09,#FF0000,0.1,-745.734
16517,0,1,25449.6,943.586,27,73054.2,943.709,944.726,188.242,188.242,#FF0000,0.1,-696.386
16518,0,1,6264.35,1253.88,5,73042,1253.78,1255.98,142.32,142.32,#FF0000,0.1,-778.157
16519,0,1,1957.53,653.517,3,73028.1,653.417,655.287,142.656,142.656,#FF0000,0.1,-354.32
16520,0,1,18390.9,767.294,24,73014.8,767.361,768.313,171.112,171.112,#FF0000,0.1,-428.427
16521,0,2,3953.48,495.192,8,126684,495.092,496.169,84.0495,91.9757,#FF0000,0.1,-418.187
16522,0,1,3431.3,858.833,4,73008.3,858.733,860.437,155.172,155.172,#FF0000,0.1,-612.276
16523,0,1,13877.2,817.313,17,72971.5,817.331,818.416,158.752,158.752,#FF0000,0.1,-693.844
16524,0,1,17671.5,931.088,19,25640.4,931.147,932.296,169.787,169.787,#FF0000,0.1,-788.053
16524,0,1,17671.5,707.869,25,72959.2,707.889,708.811,165.883,165.883,#FF0000,0.1,-788.053
16525,0,1,18640.3,933.02,20,45180.6,933.121,934.223,162.752,162.752,#FF0000,0.1,-932.667
16525,0,1,18640.3,746.618,25,72947.3,746.678,747.6,161.524,161.524,#FF0000,0.1,-932.667
16526,0,1,18389.9,836.911,22,72928.2,836.993,838.014,160.465,160.465,#FF0000,0.1,-549.687
16527,0,2,15400.4,1027.7,15,141880,1027.74,1029.07,163.994,164.584,#FF0000,0.1,-655.394
16527,0,1,15400.4,701.027,22,48544.1,701.018,701.992,167.833,167.833,#FF0000,0.1,-655.394
16528,0,1,9743,886.734,11,72919.6,886.726,888.019,159.882,159.882,#FF0000,0.1,-367.803
16529,0,1,10590.1,1060.02,10,72907.4,1060.02,1061.52,122.65,122.65,#FF0000,0.1,-1234.53
16530,0,1,18123,954.849,19,53013.3,954.907,956.057,169.787,169.787,#FF0000,0.1,-667.269
16530,0,1,18123,864.007,21,72888.2,864.05,865.109,169.787,169.787,#FF0000,0.1,-667.269
16531,0,1,23158.5,799.575,29,72887.8,799.648,800.574,169.123,169.123,#FF0000,0.1,-598.626
16532,0,1,18516.4,1029.69,18,72860.6,1029.82,1031.02,176.327,176.327,#FF0000,0.1,-135.566
16532,0,1,18516.4,882.738,21,28476.1,882.829,883.888,184.943,184.943,#FF0000,0.1,-135.566
16533,0,1,12275.8,877.854,14,72860.5,877.825,879.099,171.112,171.112,#FF0000,0.1,-425.815
16534,0,1,7669.12,767.919,10,46453.2,767.819,769.122,159.34,159.34,#FF0000,0.1,-794.547
16534,0,1,7669.12,698.2,11,72850,698.1,699.302,155.172,155.172,#FF0000,0.1,-794.547
16535,0,1,7793.18,709.478,11,72848.9,709.378,710.581,169.123,169.123,#FF0000,0.1,-391.161
16536,0,2,886.218,444.116,2,145696,444.016,445.721,106.515,106.515,#FF0000,0.1,-367.922
16537,0,1,2648.84,883.954,3,72847.4,883.854,885.725,115.757,115.757,#FF0000,0.1,-364.974
16538,0,1,5572.21,797.037,7,72845.1,796.937,798.426,152.899,152.899,#FF0000,0.1,-429.907
16539,0,1,12808,854.875,15,72843.3,854.908,856.044,156.76,156.76,#FF0000,0.1,-363.687
16540,0,1,4397.53,733.928,6,72838.2,733.828,735.365,148.863,148.863,#FF0000,0.1,-359.18
16541,0,1,16556.4,920.808,18,47807.9,920.875,922.021,171.112,171.112,#FF0000,0.1,-105.677
16541,0,1,16556.4,753.571,22,72824.1,753.608,754.582,177.652,177.652,#FF0000,0.1,-105.677
16541,0,2,16556.4,663.263,25,81963,663.284,664.165,165.883,174.348,#FF0000,0.1,-105.677
16542,0,1,13210.4,826.655,16,72814.3,826.68,827.82,153.403,153.403,#FF0000,0.1,-516.184
16543,0,1,6108.76,764.602,8,72804.2,764.502,765.955,157.145,157.145,#FF0000,0.1,-399.826
16544,0,1,10158.5,782.429,13,72796.8,782.407,783.609,158.752,158.752,#FF0000,0.1,-483.452
16545,0,1,5546.22,793.324,7,72796.1,793.224,794.713,151.034,151.034,#FF0000,0.1,-557.88
16546,0,1,20847.8,745.57,28,72764.3,745.649,746.53,167.178,167.178,#FF0000,0.1,-528.682
16547,0,1,3062.76,1021.93,3,72742.8,1021.83,1024.03,147.551,147.551,#FF0000,0.1,-703.788
16548,0,1,10260.3,933.758,11,72734.3,933.749,935.134,156.76,156.76,#FF0000,0.1,-435.256
16548,0,1,10260.3,790.258,13,47191.3,790.235,791.437,158.173,158.173,#FF0000,0.1,-435.256
16549,0,1,7983.97,799.405,10,72719.4,799.305,800.708,146.762,146.762,#FF0000,0.1,-1160.03
16550,0,1,4715.28,786.888,6,72716.3,786.788,788.324,151.476,151.476,#FF0000,0.1,-1219.5
16551,0,1,5881.37,841.204,7,72705.8,841.104,842.592,122.65,122.65,#FF0000,0.1,-491.282
16552,0,1,8869.97,888.005,10,72703.2,887.905,889.408,150.642,150.642,#FF0000,0.1,-432.244
16552,0,1,8869.97,740.172,12,56850.5,740.072,741.358,156.76,156.76,#FF0000,0.1,-432.244
16553,0,1,1277.06,1278.06,1,72661.8,1277.96,1281.17,124.108,124.108,#FF0000,0.1,-357.683
16554,0,1,5951.84,851.27,7,72648.2,851.17,852.659,156.218,156.218,#FF0000,0.1,-678.293
16555,0,1,25932.8,865.435,30,72632.1,865.569,866.471,171.773,171.773,#FF0000,0.1,-371.815
16556,0,1,5099.71,729.538,7,72631.8,729.438,730.927,154.66,154.66,#FF0000,0.1,-350.22
16557,0,1,20042.9,872.436,23,72628.7,872.51,873.538,167.833,167.833,#FF0000,0.1,-1332.75
16558,0,1,4925.46,548.28,9,72625.6,548.18,549.271,0.8705,0.8705,#FF0000,0.1,-385.811
16559,0,8,822.194,412.104,2,347013,412.004,413.207,62.23,80.0858,#FF0000,0.1,-342.907
16560,0,1,5284.6,881.775,6,72621.1,881.675,883.378,153.403,153.403,#FF0000,0.1,-374.418
16561,0,2,5729.71,955.959,6,118767,955.859,957.563,151.955,159.34,#FF0000,0.1,-336.507
16561,0,1,5729.71,819.538,7,50999.9,819.438,820.926,157.618,157.618,#FF0000,0.1,-336.507
16562,0,1,3708.43,742.693,5,72606,742.593,744.197,151.955,151.955,#FF0000,0.1,-374.173
16563,0,1,5869.35,839.486,7,72593.6,839.386,840.875,149.903,149.903,#FF0000,0.1,-707.29
16563,0,1,5869.35,734.676,8,55343.2,734.576,735.904,152.405,152.405,#FF0000,0.1,-707.29
16564,0,1,4304.81,861.97,5,72592.2,861.87,863.474,123.378,123.378,#FF0000,0.1,-760.945
16565,0,1,17758.1,773.1,23,72588.6,773.131,774.115,166.538,166.538,#FF0000,0.1,-466.25
16566,0,1,18612.9,810.264,23,72587.3,810.339,811.323,169.123,169.123,#FF0000,0.1,-383.841
16567,0,1,25017.6,834.928,30,72584.6,835.029,835.93,172.383,172.383,#FF0000,0.1,-447.254
16568,0,1,10455.2,747.804,14,72582.5,747.776,748.907,158.752,158.752,#FF0000,0.1,-352.419
16569,0,1,17646.6,803.124,22,72581.6,803.161,804.181,169.787,169.787,#FF0000,0.1,-556.16
16570,0,95,3642.28,608.054,6,2.5879e+06,607.954,609.323,1.38133,115.095,#FF0000,0.1,-257.73
16570,0,1,3642.28,521.333,7,10917.9,521.233,522.435,13.9727,13.9727,#FF0000,0.1,-257.73
16571,0,1,13132.9,692.212,19,72553.2,692.218,693.209,189.558,189.558,#FF0000,0.1,-687.862
16572,0,1,1627.49,1628.5,1,72524.3,1628.4,1632.61,146.762,146.762,#FF0000,0.1,-356.707
16573,0,1,13186.1,776.661,17,72498.7,776.679,777.763,165.222,165.222,#FF0000,0.1,-682.76
16574,0,1,10989.3,785.955,14,72493.6,785.927,787.129,156.218,156.218,#FF0000,0.1,-420.472
16575,0,1,11470.4,1043.77,11,37047.4,1043.76,1045.24,162.151,162.151,#FF0000,0.1,-58.5233
16575,0,2,11470.4,956.875,12,142421,956.858,958.228,159.882,160.916,#FF0000,0.1,-58.5233
16575,0,2,11470.4,883.346,13,114315,883.323,884.603,160.465,162.752,#FF0000,0.1,-58.5233
16576,0,1,5059.91,844.325,6,72459,844.225,845.762,149.903,149.903,#FF0000,0.1,-666.758
16577,0,1,26347.2,941.98,28,72452.4,942.13,943.118,173.038,173.038,#FF0000,0.1,-711.925
16578,0,1,1039.76,1040.77,1,72448.6,1040.67,1043.88,140.816,140.816,#FF0000,0.1,-345.226
16579,0,1,10375.1,692.682,15,72446.4,692.648,693.717,156.218,156.218,#FF0000,0.1,-374.907
16580,0,1,20708.6,901.379,23,72434.1,901.454,902.525,152.899,152.899,#FF0000,0.1,-432.762
16581,0,1,3774.8,944.708,4,72430.7,944.608,946.563,162.151,162.151,#FF0000,0.1,-699.409
16582,0,1,5831.35,729.926,8,72413.2,729.826,731.154,150.642,150.642,#FF0000,0.1,-412.545
16583,0,1,2999.51,1000.85,3,72411.4,1000.75,1002.95,149.903,149.903,#FF0000,0.1,-354.11
16584,0,1,14041.4,703.076,20,72406.8,703.076,704.078,161.524,161.524,#FF0000,0.1,-716.07
16585,0,1,22391.4,830.318,27,46482,830.404,831.346,186.928,186.928,#FF0000,0.1,-588.101
16585,0,1,22391.4,747.387,30,72404.5,747.454,748.322,189.558,189.558,#FF0000,0.1,-588.101
16586,0,1,9649,965.907,10,36247.3,965.908,967.311,157.618,157.618,#FF0000,0.1,-304.169
16586,0,1,9649,743.238,13,72391.6,743.215,744.341,156.76,156.76,#FF0000,0.1,-304.169
16587,0,1,8200.64,821.072,10,72380.8,820.972,822.374,146.422,146.422,#FF0000,0.1,-410.276
